date,WS MAX KM,TEMP MIN DEG,TEMP MAX DEG,RH MIN %,RH MAX %,RAIN SUM MM,Weather COLD/HOT,Weather Rainfall,Wind State,PM25
11/17/2018,10.1,20.6,32.9,36,62.2,0,COLD,DRY,Calm,205
11/18/2018,4.7,19.4,31.7,36.7,52.1,0,COLD,DRY,Calm,207
11/19/2018,5,16.8,32.2,28,52.3,0,COLD,DRY,Calm,201
11/20/2018,5.4,16.7,31.2,34.3,56.5,0,COLD,DRY,Calm,241
11/21/2018,2.9,17.3,31.5,28.2,61.1,0,COLD,DRY,Calm,186
11/22/2018,4,15,30.3,37.4,54.2,0,COLD,DRY,Calm,191
11/23/2018,4.7,16.1,31.8,30.1,59,0,COLD,DRY,Calm,212
11/24/2018,3.6,16,30.1,38.6,57.1,0,COLD,DRY,Calm,191
11/25/2018,4,16.3,30.6,34.5,58.5,0,COLD,DRY,Calm,164
11/26/2018,2.9,16.1,30.6,37.9,60.1,0,COLD,DRY,Calm,191
11/27/2018,2.9,17.3,32.6,33.5,58.5,0,COLD,DRY,Calm,178
11/28/2018,3.2,16.9,33.4,28.7,62.1,0,COLD,DRY,Calm,161
11/29/2018,2.9,15.8,31.3,32.5,56.7,0,COLD,DRY,Calm,197
11/30/2018,2.9,17.5,30,34.3,54,0,COLD,DRY,Calm,174
12/1/2018,2.9,17.5,29.9,31.4,54.3,0,COLD,DRY,Calm,233
12/2/2018,3.2,14.3,29,36,53.4,0,COLD,DRY,Calm,177
12/3/2018,3.2,14.4,29.2,34.7,46.5,0,COLD,DRY,Calm,189
12/4/2018,2.9,13.8,30,30.6,43.7,0,COLD,DRY,Calm,220
12/5/2018,3.2,15,30.4,26.8,43.5,0,COLD,DRY,Calm,194
12/6/2018,4,16,29,37.4,47.9,0,COLD,DRY,Calm,234
12/7/2018,4,13.9,28.8,29.6,47.9,0,COLD,DRY,Calm,236
12/8/2018,2.9,13.2,28.5,23.2,38,0,COLD,DRY,Calm,247
12/9/2018,3.6,12.9,28.8,34.6,42.2,0,COLD,DRY,Calm,211
12/10/2018,4.3,13.1,29.3,30.9,49.1,0,COLD,DRY,Calm,213
12/11/2018,4,12.2,29.7,31.4,48.7,0,COLD,DRY,Calm,227
12/12/2018,2.9,14.3,30.4,30.3,51.6,0,COLD,DRY,Calm,271
12/13/2018,4.7,14.3,30.3,31.4,51.9,0,COLD,DRY,Calm,250
12/14/2018,3.2,16.3,29.6,34.6,43.8,0,COLD,DRY,Calm,204
12/15/2018,2.9,16,27.3,43.7,43.7,0,COLD,DRY,Calm,210
12/16/2018,3.2,18.7,25.8,43.7,43.7,0,COLD,DRY,Calm,203
12/17/2018,2.5,19.1,22,43.7,43.7,0,COLD,DRY,Calm,207
12/18/2018,3.2,17,20.4,43.7,43.7,0,COLD,DRY,Calm,120
12/19/2018,4.3,14,24,43.7,43.7,0,COLD,DRY,Calm,134
12/20/2018,5.8,12,24.8,43.7,43.7,0,COLD,DRY,Calm,190
12/21/2018,4.7,12,26.2,43.7,43.7,0,COLD,DRY,Calm,192
12/22/2018,11.9,11.8,26.4,43.7,43.7,0,COLD,DRY,Calm,223
12/23/2018,11.5,12.8,27.4,36.7,43.7,0,COLD,DRY,Calm,239
12/24/2018,11.2,12.7,27.5,34.2,37.4,0,COLD,DRY,Calm,224
12/25/2018,5.8,12.1,27.7,32.3,37.5,0,COLD,DRY,Calm,244
12/26/2018,5.8,10.8,26.7,28.2,37.2,0,COLD,DRY,Calm,251
12/27/2018,4,9,26.1,26.4,30.9,0,COLD,DRY,Calm,230
12/28/2018,4.3,8.6,25.1,28.4,28.4,0,COLD,DRY,Calm,211
12/29/2018,6.1,6.9,24.9,28.4,28.4,0,COLD,DRY,Calm,203
12/30/2018,4,10.9,27,28.4,28.4,0,COLD,DRY,Calm,195
12/31/2018,3.2,10.6,28.2,28.4,38.1,0,COLD,#REF!,Calm,#N/A
1/1/2019,18,17.3,28.6,33.6,86.5,0,COLD,DRY,Calm,191
1/2/2019,20.9,14.2,28.1,38.2,95.4,0,COLD,DRY,Calm,210
1/3/2019,19.8,13.5,27.5,37.9,95.2,0,COLD,DRY,Calm,217
1/4/2019,19.8,11.6,25.7,31.3,95.5,0,COLD,DRY,Calm,306
1/5/2019,21.6,12.2,26.7,36,94.5,0,COLD,DRY,Calm,244
1/6/2019,24.1,13.4,28,36.1,98,0,COLD,DRY,Calm,225
1/7/2019,17.3,12.6,29.2,34.3,98,0,COLD,DRY,Calm,239
1/8/2019,27.4,13.2,27.5,34.2,97.5,0,COLD,DRY,Calm,218
1/9/2019,22.7,15,26.9,40.5,88.2,0,COLD,DRY,Calm,217
1/10/2019,20.9,13.4,26.4,29.2,94.3,0,COLD,DRY,Calm,236
1/11/2019,23.4,12.7,27.1,33.8,89,0,COLD,DRY,Calm,254
1/12/2019,16.2,12.9,25,55.4,95.8,0,COLD,DRY,Calm,264
1/13/2019,20.9,14.3,28,40.4,97.6,0,COLD,DRY,Calm,234
1/14/2019,21.2,14.2,27.7,34,95.9,0,COLD,DRY,Calm,222
1/15/2019,25.9,14.5,26.5,34.1,84.9,0,COLD,DRY,Calm,240
1/16/2019,27,13.5,27.7,29.5,76.1,0,COLD,DRY,Calm,198
1/17/2019,25.2,12.9,28.1,31.7,95.5,0,COLD,DRY,Calm,245
1/18/2019,16.6,13.4,27.3,43.9,98,0,COLD,DRY,Calm,308
1/19/2019,19.8,14.3,27.2,41.6,98,0,COLD,DRY,Calm,309
1/20/2019,22,14.2,27.8,31.2,97.3,0,COLD,DRY,Calm,289
1/21/2019,18,15.8,29,24.7,91.3,0,COLD,DRY,Calm,268
1/22/2019,27,14.4,29.9,33.3,98,0,COLD,DRY,Calm,260
1/23/2019,15.5,15,30.5,37.9,97.9,0,COLD,DRY,Calm,300
1/24/2019,21.6,14.8,29.7,36.9,98,0,COLD,DRY,Calm,285
1/25/2019,20.2,16.5,30.9,35.6,88.1,0,COLD,DRY,Calm,222
1/26/2019,19.4,16.6,31.6,31.9,95.1,0,COLD,DRY,Calm,229
1/27/2019,24.5,19.3,30.5,39.7,84.9,0,COLD,DRY,Calm,196
1/28/2019,29.5,19.4,28,49.6,84.5,0,COLD,DRY,Calm,188
1/29/2019,31.3,15.7,25.4,47,82.5,0,COLD,DRY,Calm,192
1/30/2019,26.3,12.2,25.4,32.3,87.6,0,COLD,DRY,Calm,194
1/31/2019,19.4,13,28.5,36.6,98,0,COLD,DRY,Calm,231
2/1/2019,18.4,13.4,30.6,31.4,98,0,COLD,DRY,Calm,291
2/2/2019,24.1,15.6,29.4,29.2,97.3,0,COLD,DRY,Calm,269
2/3/2019,21.6,14.5,29.3,22.5,95.9,0,COLD,DRY,Calm,325
2/4/2019,27.4,13.6,28.9,27.8,92.2,0,COLD,DRY,Calm,280
2/5/2019,24.5,14.5,29.1,32,81.7,0,COLD,DRY,Calm,215
2/6/2019,21.6,13.2,28.8,25.4,95,0,COLD,DRY,Calm,271
2/7/2019,17.6,14.6,30.7,30.4,92.7,0,COLD,DRY,Calm,289
2/8/2019,36.7,16.5,30.8,36,97.4,0,COLD,DRY,Windy,292
2/9/2019,32,19.7,27.9,52.5,86.6,0,COLD,DRY,Calm,154
2/10/2019,30.2,16.1,28,20.4,93.4,0,COLD,DRY,Calm,187
2/11/2019,28.8,13.4,28.4,31.1,95.8,0,COLD,DRY,Calm,180
2/12/2019,27.7,15.6,29.7,34.1,91.4,0,COLD,DRY,Calm,193
2/13/2019,24.8,16.9,30.9,34.5,93.4,0,COLD,DRY,Calm,207
2/14/2019,22.3,16.8,31.2,34.1,96.1,0,COLD,DRY,Calm,230
2/15/2019,26.3,16.8,31.6,34.9,96.3,0,COLD,DRY,Calm,338
2/16/2019,31.3,18.3,27.1,54.5,91.8,0,COLD,DRY,Calm,287
2/17/2019,29.2,16.2,26.5,56.9,98,0,COLD,DRY,Calm,217
2/18/2019,21.6,14.9,28.9,31.4,98,0,COLD,DRY,Calm,293
2/19/2019,25.9,15.8,30.6,32.8,96.6,0,COLD,DRY,Calm,267
2/20/2019,24.1,19.1,31.8,40.4,98,0,COLD,DRY,Calm,195
2/21/2019,24.1,16.3,32.4,28.5,98,0,COLD,DRY,Calm,260
2/22/2019,21.2,19.2,32.8,38.6,98,0,COLD,DRY,Calm,236
2/23/2019,22,21.3,33.6,42.7,98,0,COLD,DRY,Calm,207
2/24/2019,23,20,31.4,22.6,90.5,0,COLD,DRY,Calm,194
2/25/2019,33.1,18.7,25.3,47.3,94.7,0,COLD,DRY,Calm,180
2/26/2019,36,18,26.9,63.5,98,0,COLD,DRY,Windy,159
2/27/2019,46.4,18.5,27.7,58.3,98,0,COLD,DRY,Windy,121
2/28/2019,43.9,18.7,25.6,72.4,98,0,COLD,DRY,Windy,118
3/1/2019,22,17.3,27.6,26,98,0,COLD,DRY,Calm,174
3/2/2019,24.5,13,28.1,24.4,90.6,0,COLD,DRY,Calm,164
3/3/2019,26.6,15.7,28.9,34.5,90.3,0,COLD,DRY,Calm,199
3/4/2019,18,20.6,27,55.9,87,0,COLD,DRY,Calm,291
3/5/2019,38.2,18.8,25.5,78.5,98,0,COLD,DRY,Windy,183
3/6/2019,20.2,20.3,29.2,61,98,0,COLD,DRY,Calm,186
3/7/2019,19.8,20.7,30.5,36.2,98,0,COLD,DRY,Calm,193
3/8/2019,31.7,17.5,30.5,28.3,90.8,0,COLD,DRY,Calm,177
3/9/2019,23.8,17.5,30.9,31,90,0,COLD,DRY,Calm,240
3/10/2019,27.7,17.9,31.8,40.7,95.8,0,COLD,DRY,Calm,251
3/11/2019,31.3,22,32.1,59.3,98,0,HOT,DRY,Calm,191
3/12/2019,24.5,24,34.2,33.9,98,0,HOT,DRY,Calm,160
3/13/2019,20.2,23.9,33.5,59.1,98,0,HOT,DRY,Calm,177
3/14/2019,23.4,24.7,34.5,36.3,98,0,HOT,DRY,Calm,187
3/15/2019,30.6,22.1,33.8,35.4,85.3,0,HOT,DRY,Calm,201
3/16/2019,37.1,24.4,34.4,37.7,84.7,0,HOT,DRY,Windy,167
3/17/2019,24.1,23.6,34.5,42.4,88,0,HOT,DRY,Calm,184
3/18/2019,33.1,21.7,30.7,48.3,95.2,0,COLD,DRY,Calm,160
3/19/2019,68.4,20.3,32.2,46.3,98,0,COLD,DRY,Windy,173
3/20/2019,27.4,22.8,34.2,29.6,98,0,HOT,DRY,Calm,172
3/21/2019,27.4,23.4,34.4,31.3,96.9,0,HOT,DRY,Calm,161
3/22/2019,33.8,24.2,34.2,56.7,96.4,0,HOT,DRY,Calm,185
3/23/2019,25.6,21.8,34.1,28.1,95.4,0,COLD,DRY,Calm,172
3/24/2019,23,20.8,35,21,95.7,0,COLD,DRY,Calm,248
3/25/2019,20.9,21.4,35.8,25.4,92.8,0,COLD,DRY,Calm,207
3/26/2019,47.5,21.5,35.4,39.7,93.6,0,COLD,DRY,Windy,255
3/27/2019,32.8,21,29.1,53,98,0,COLD,DRY,Calm,183
3/28/2019,19.4,20,34.1,36.1,93.3,0,COLD,DRY,Calm,173
3/29/2019,25.9,22.3,34.6,46,92.6,0,HOT,DRY,Calm,232
3/30/2019,31.3,23.7,34.1,50.7,93.5,0,HOT,DRY,Calm,161
3/31/2019,106.9,19.2,34.4,58.9,98,0,COLD,DRY,Windy,130
4/1/2019,59.4,18.6,31,57,98,0,COLD,DRY,Windy,107
4/2/2019,64.1,19,33.1,66.9,98,0,COLD,DRY,Windy,140
4/3/2019,41.8,19.5,32.3,69.4,98,0,COLD,DRY,Windy,125
4/4/2019,29.2,22.2,33.4,62,96.6,0,HOT,DRY,Calm,205
4/5/2019,27.7,25.4,30.8,73.8,98,0,HOT,DRY,Calm,153
4/6/2019,82.1,19.8,34.1,50.8,98,0,COLD,DRY,Windy,123
4/7/2019,39.6,20.1,30.6,62.9,98,0,COLD,DRY,Windy,133
4/8/2019,68,20.2,34.2,54.6,98,0,COLD,DRY,Windy,155
4/9/2019,45,19.7,30.1,67.5,98,0,COLD,DRY,Windy,97
4/10/2019,79.6,18.1,29.7,67.4,98,0,COLD,DRY,Windy,112
4/11/2019,34.2,23.8,33.8,64.1,95.7,0,HOT,DRY,Calm,180
4/12/2019,42.5,24,34.2,67.8,98,0,HOT,DRY,Windy,146
4/13/2019,51.8,20.9,35.1,61.6,98,0,COLD,DRY,Windy,164
4/14/2019,54,21.9,34.9,44.4,98,0,COLD,DRY,Windy,159
4/15/2019,27,26.8,34.9,57.1,98,0,HOT,DRY,Calm,121
4/16/2019,27.7,26.6,35.6,63.4,98,0,HOT,DRY,Calm,128
4/17/2019,50.8,24.4,35.8,49.1,94.9,0,HOT,DRY,Windy,137
4/18/2019,38.5,24.8,34.1,46,96.5,0,HOT,DRY,Windy,155
4/19/2019,23,24.2,36,41.2,95.6,0,HOT,DRY,Calm,196
4/20/2019,23,25.2,35.5,42.4,91.3,0,HOT,DRY,Calm,162
4/21/2019,24.8,23.6,32.6,51.8,91.3,0,HOT,DRY,Calm,150
4/22/2019,19.1,29.6,35.3,38.2,68.6,0,HOT,DRY,Calm,121
4/23/2019,22,25.1,35.8,46.3,89.8,0,HOT,DRY,Calm,156
4/24/2019,16.2,25.7,37.8,41.6,86.3,0,HOT,DRY,Calm,191
4/25/2019,21.2,27.5,38,44.8,88.4,0,HOT,DRY,Calm,171
4/26/2019,22.7,26.7,37,48.6,92.6,0,HOT,DRY,Calm,135
4/27/2019,28.8,26.6,35.4,60.5,93.4,0,HOT,DRY,Calm,142
4/28/2019,36,29.3,36.7,58.4,91.9,0,HOT,DRY,Windy,118
4/29/2019,42.8,29.1,36.9,60.2,89.9,0,HOT,DRY,Windy,120
4/30/2019,43.6,29,36.2,56.5,88.7,0,HOT,DRY,Windy,86
5/1/2019,44.6,29,36.7,53.1,90.2,0,HOT,DRY,Windy,146
5/2/2019,39.2,28.8,36.6,53,92.6,0,HOT,DRY,Windy,175
5/3/2019,57.6,25,33.2,70,98,0,HOT,DRY,Windy,189
5/4/2019,73.1,24.9,27,89.7,98,0,HOT,DRY,Windy,#N/A
5/7/2019,26.3,28.5,34.4,70.2,91.5,,HOT,DRY,Calm,149
5/8/2019,29.5,28.5,35.8,66,91.2,0,HOT,DRY,Calm,146
5/9/2019,42.1,28.8,36,68,90.9,0,HOT,DRY,Windy,140
5/10/2019,40,29.1,36.4,65.8,91.3,0,HOT,DRY,Windy,142
5/11/2019,37.1,29.9,35.9,63.1,89.3,0,HOT,DRY,Windy,129
5/12/2019,38.5,25.5,35.8,62.8,92.2,0,HOT,DRY,Windy,#N/A
5/13/2019,44.3,27.5,35.8,51.3,95.9,0,HOT,DRY,Windy,143
5/14/2019,49,23.1,30.6,53.1,98,0,HOT,DRY,Windy,124
5/15/2019,24.1,29,35.8,55.6,91.1,0,HOT,DRY,Calm,131
5/16/2019,43.9,25.4,35.7,58.7,97.8,0,HOT,DRY,Windy,117
5/17/2019,32,28,35.8,64.5,95.2,0,HOT,DRY,Calm,112
